matched_2021,new_item_2022,food_category,restaurant,serving_size,serving_size_text,serving_size_unit,serving_size_household,calories,total_fat,saturated_fat,trans_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,potassium
1,0,Toppings & Ingredients,Buffalo Wild Wings,,,,,140,0,0,0,0,830,34,0,28,1,
0,1,Toppings & Ingredients,Buffalo Wild Wings,,,,,140,0,0,0,0,830,34,0,28,0,
1,0,Burgers,Culver's,,,,,700,42,19,1.5,145,830,40,1,8,40,
0,1,Sandwiches,Dairy Queen,,,,,340,19,6,1,90,830,30,2,1,11,
1,0,Toppings & Ingredients,Famous Dave's,,,,,360,23,8,0,105,830,5,0,6,34,
1,0,Entrees,IHOP,,,,,700,31,9,0,150,830,92,6,27,14,
1,0,Entrees,IHOP,,,,,360,9,2.5,0,15,830,58,3,22,11,
0,1,Toppings & Ingredients,Little Caesar's,,,,,250,22,9,1.5,55,830,1,0,0,12,
1,0,Pizza,Papa Murphy's,,,,,330,15,6,0,40,830,32,1,3,13,
1,0,Pizza,Papa Murphy's,,,,,210,11,4.5,0,30,830,21,2,17,11,
1,0,Toppings & Ingredients,Quiznos,,,,,35,2.5,0,,0,830,0,0,0,2,
1,0,Entrees,Steak 'N Shake,,,,,350,27,10,0,355,830,5,1,3,21,
1,0,Sandwiches,The Cheesecake Factory,,,,,510,15,3.5,0,80,830,63,12,13,32,
0,1,Sandwiches,The Cheesecake Factory,,,,,510,15,3.5,0,80,830,63,12,13,32,
1,0,Sandwiches,Waffle House,,,,,480,32.5,10,0,235,830,28,1,4,20,
1,0,Entrees,Whataburger,,,,,360,20,7,0,335,830,29,1,1,17,
0,1,Pizza,BJ's Restaurant & Brewhouse,,,,,300,9,3,0,30,829,39,2,4,17,
1,0,Salads,BJ's Restaurant & Brewhouse,,,,,540,20,3,0,114,825,38,5,22,45,
1,0,Appetizers & Sides,BJ's Restaurant & Brewhouse,,,,,250,14,8,0,41,823,25,3,3,5,
0,1,Pizza,BJ's Restaurant & Brewhouse,,,,,330,14,5,0,26,822,39,2,3,12,
1,0,Toppings & Ingredients,Applebee's,,,,,190,0,0,0,0,820,48,3,40,,
1,0,Toppings & Ingredients,Applebee's,,,,,190,0,0,0,0,820,48,3,40,,
1,0,Toppings & Ingredients,Bob Evans,,,,,220,16,9,0,20,820,14,0,2,8,
0,1,Appetizers & Sides,Bob Evans,,,,,60,1.5,0.5,0,20,820,1,0,1,10,
0,1,Appetizers & Sides,Bob Evans,,,,,60,1.5,0.5,0,20,820,1,0,1,10,
0,1,Sandwiches,Bob Evans,,,,,290,120,3,0,100,820,10,0,0,33,
1,0,Entrees,California Pizza Kitchen,,,,,480,26,2.5,0,0,820,52,5,5,10,
0,1,Burgers,Casey's General Store,,,,,580,38,15,1,105,820,28,1,3,11,
1,0,Appetizers & Sides,Chili's,,,,,350,20,6,0,30,820,33,3,3,10,
1,0,Burgers,Culver's,,,,,570,34,13,1,85,820,41,1,8,23,
1,0,Burgers,Culver's,,,,,990,62,28,2,220,820,46,5,6,67,
1,0,Appetizers & Sides,Hooter's,,,,,410,22,4,0,210,820,25,2,2,29,
1,0,Entrees,Krystal,,,,,300,19,7,0,235,820,17,1,2,16,
1,0,Entrees,On The Border,,,,,290,16,2.5,0,80,820,10,1,4,29,
1,0,Sandwiches,On The Border,,,,,480,33,11,0,65,820,25,1,1,20,
0,1,Entrees,On The Border,,,,,290,16,2.5,0,80,820,10,1,4,29,
1,0,Pizza,Papa John's,,,,,300,19,7,,45,820,20,1,2,13,
1,0,Pizza,Papa Murphy's,,,,,330,15,7,0,45,820,30,2,3,13,
1,0,Salads,Pizza Hut,,,,,320,16,3.5,0,75,820,22,27,6,2,
1,0,Sandwiches,Quiznos,,,,,350,14,5,0,150,820,35,1,2,,
1,0,Toppings & Ingredients,Red Robin,,,,,430,36,14,0.5,110,820,3,0,0,23,
1,0,Sandwiches,Sonic,,,,,290,17,7,0,145,820,22,1,0,12,
1,0,Burgers,Steak 'N Shake,,,,,320,14,5,1,35,820,32,3,6,15,
1,0,Beverages,The Capital Grille,,,,,460,38,8,0,145,820,3,0,2,27,
1,0,Appetizers & Sides,The Cheesecake Factory,,,,,450,25,15,1,80,820,49,4,2,5,
1,0,Burgers,Wendy's,,,,,440,26,11,1.5,65,820,26,1,6,26,8
0,1,Toppings & Ingredients,BJ's Restaurant & Brewhouse,,,,,420,42,9,0,0,815,8,0,0,0,
0,1,Pizza,BJ's Restaurant & Brewhouse,,,,,320,11,4,0,36,814,37,2,3,17,
1,0,Appetizers & Sides,Bob Evans,,,,,140,7,2,0,60,810,2,,0,18,
1,0,Salads,California Pizza Kitchen,,,,,530,40,12,0,60,810,27,8,6,17,
1,0,Toppings & Ingredients,Casey's General Store,,"per 6"" sub",,,194,16,7,0.5,40,810,3.5,0,1.7,11,
1,0,Salads,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,290,26,7,0,30,810,9,2,3,8,
1,0,Salads,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,560,33,14,1,305,810,40,10,14,31,
1,0,Toppings & Ingredients,Chili's,,,,,60,2,0,0,120,810,1,0,0,11,
1,0,Toppings & Ingredients,Chili's,,,,,60,2,0,0,120,810,1,0,0,11,
1,0,Toppings & Ingredients,Chili's,,,,,450,47,8,0.5,40,810,6,0,4,3,
0,1,Toppings & Ingredients,Chili's,,,,,880,45,7,0,0,810,107,7,1,12,
0,1,Toppings & Ingredients,Chili's,,,,,450,47,8,0.5,40,810,6,0,4,3,
0,1,Toppings & Ingredients,Chili's,,,,,60,2,0,0,120,810,1,0,0,11,
1,0,Toppings & Ingredients,Firehouse Subs,,,,,380,5,1,,0,810,73,3,7,13,
1,0,Toppings & Ingredients,Hooter's,,,,,0,0,0,0,0,810,0,0,0,0,
1,0,Sandwiches,IHOP,,,,,390,25,6,0,20,810,27,2,5,14,
0,1,Toppings & Ingredients,Little Caesar's,,,,,210,17,7,0,0,810,3,3,0,1,
1,0,Desserts,O'Charley's,,,,,970,58,28,1.5,190,810,110,3,83,12,
1,0,Soup,Olive Garden,,,,,110,1,0,0,0,810,17,4,4,5,
1,0,Pizza,Papa John's,,,,,300,19,7,,40,810,20,1,2,12,
1,0,Pizza,Papa Murphy's,,,,,300,11,6,0,35,810,36,1,7,10,
1,0,Pizza,Papa Murphy's,,,,,290,15,7,0,40,810,25,1,3,10,
1,0,Pizza,Papa Murphy's,,,,,280,13,6,0,35,810,26,1,4,10,
1,0,Sandwiches,Quiznos,,,,,410,22,7,0,25,810,41,3,5,14,
1,0,Sandwiches,Quiznos,,,,,370,17,7,0,145,810,34,1,2,,
1,0,Sandwiches,Quiznos,,,,,300,13,5,0,35,810,34,4,3,11,
1,0,Sandwiches,Whataburger,,,,,360,21,11,0,10,810,35,1,3,8,
1,0,Desserts,BJ's Restaurant & Brewhouse,,,,,1240,67,31,0,111,801,140,5,104,22,
1,0,Burgers,Big Boy/Frisch's Big Boy,,,,,550,38,10,1,60,800,32,1,5,17,
1,0,Desserts,Big Boy/Frisch's Big Boy,,,,,850,52,25,0,35,800,86,4,43,11,
0,1,Toppings & Ingredients,Bob Evans,,,,,240,10,1.5,0,80,800,10,3,3,29,
1,0,Toppings & Ingredients,Buffalo Wild Wings,,,,,340,37,6,0.5,15,800,2,0,1,1,
1,0,Beverages,Buffalo Wild Wings,,,,,230,0,0,0,0,800,27,1,21,0,
1,0,Entrees,Buffalo Wild Wings,,,,,2160,122,40,2.5,1080,800,0,0,0,265,
0,1,Beverages,Buffalo Wild Wings,,,,,260,0,0,0,0,800,34,1,29,0,
1,0,Toppings & Ingredients,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,370,39,6,0,35,800,4,0,3,2,
0,1,Sandwiches,Dairy Queen,,,,,290,14,4.5,1,85,800,30,2,1,10,
1,0,Toppings & Ingredients,Five Guys,,,,,280,26,12,1,55,800,1,0,0,11,
1,0,Appetizers & Sides,IHOP,,,,,290,8,2,0,0,800,48,1,2,8,
1,0,Entrees,IHOP,,,,,430,19,8,0,65,800,58,1,12,7,
0,1,Entrees,IHOP,,,,,430,19,8,0,65,800,58,1,12,7,
0,1,Toppings & Ingredients,Jimmy John's,,,,,300,9,2.5,0,0,800,47,1,3,9,
1,0,Toppings & Ingredients,Moe's Southwest Grill,,,,,200,32,4,0,80,800,8,0,4,24,
1,0,Pizza,Papa John's,,,,,270,12,5,,40,800,27,1,8,13,
1,0,Pizza,Papa John's,,,,,280,12,5,,40,800,29,1,10,13,
1,0,Pizza,Papa Murphy's,,,,,310,14,7,0,50,800,29,1,3,13,
1,0,Pizza,Papa Murphy's,,,,,340,16,8,0,40,800,34,2,3,11,
1,0,Pizza,Papa Murphy's,,,,,280,15,6,0,35,800,25,1,3,9,
1,0,Pizza,Papa Murphy's,,,,,250,14,7,0,40,800,18,0,4,13,
1,0,Sandwiches,Quiznos,,,,,420,25,7,0,25,800,34,5,5,13,
1,0,Toppings & Ingredients,Red Robin,,,,,130,0.5,0,0,0,800,31,1,28,1,
1,0,Appetizers & Sides,Romano's Macaroni & Grill,,,,,370,25,4,0,0,800,37,8,20,7,
1,0,Sandwiches,Shake Shack,,,,,350,22,10,0,50,800,25,0,6,16,
1,0,Sandwiches,Sonic,,,,,360,21,8,1,35,800,31,2,4,12,
1,0,Appetizers & Sides,TGI Friday's,,,,,90,5,2,0,5,800,11,5,2,4,
1,0,Appetizers & Sides,TGI Friday's,,,,,430,27,12,0.5,35,800,28,4,2,20,
0,1,Appetizers & Sides,TGI Friday's,,,,,590,33,7,0,95,800,56,0,54,20,
0,1,Appetizers & Sides,TGI Friday's,,,,,90,5,2,0,5,800,11,5,2,4,
0,1,Appetizers & Sides,TGI Friday's,,,,,90,5,2,0,5,800,11,5,2,4,
1,0,Salads,The Capital Grille,,,,,710,35,18,1.5,235,800,19,1,9,79,
1,0,Desserts,The Cheesecake Factory,,,,,1510,93,51,2.5,290,800,166,7,122,15,
1,0,Salads,The Cheesecake Factory,,,,,450,36,12,0,50,800,19,4,7,11,
1,0,Burgers,Waffle House,,,,,625,46,18.5,1,75,800,30,2,5,21,
0,1,Sandwiches,Whataburger,,,,,330,18,4,0,0,800,38,6,4,7,
1,0,Burgers,Waffle House,,,,,620,45,18.5,1,75,795,29,2,5,22,
1,0,Salads,Bob Evans,,,,,250,13,6,0,130,790,7,3,2,26,
0,1,Entrees,Bob Evans,,,,,260,16,8,0,0,790,26,,2,4,
0,1,Toppings & Ingredients,Bob Evans,,,,,250,13,6,0,130,790,7,3,2,26,
1,0,Toppings & Ingredients,Buffalo Wild Wings,,,,,40,3,1,0,5,790,3,0,1,0,
1,0,Burgers,Culver's,,,,,780,47,20,1.5,145,790,42,2,6,47,
1,0,Toppings & Ingredients,Famous Dave's,,,,,50,3.5,1.5,0,5,790,6,0,6,0,
1,0,Appetizers & Sides,Famous Dave's,,,,,220,2.5,0,0,180,790,27,1,23,25,
1,0,Toppings & Ingredients,Famous Dave's,,,,,150,2,0,0,180,790,9,0,8,23,
1,0,Appetizers & Sides,Famous Dave's,,,,,150,2,0,0,180,790,9,0,8,23,
1,0,Sandwiches,Firehouse Subs,,,,,360,21,8,,40,790,27,1,3,16,
1,0,Toppings & Ingredients,Firehouse Subs,,,,,180,4,1,,40,790,16,0,14,20,
1,0,Appetizers & Sides,IHOP,,,,,190,13,3,0,70,790,,0,0,17,
1,0,Entrees,IHOP,,,,,530,30,10,0,50,790,58,3,8,7,
0,1,Entrees,IHOP,,,,,400,18,5,0,,790,37,9,23,26,
1,0,Entrees,KFC,,,,,260,12,3,0,130,790,1,0,0,38,
1,0,Sandwiches,KFC,,,,,310,17,2.5,0,30,790,27,1,3,14,
1,0,Appetizers & Sides,Longhorn Steakhouse,,,,,340,19,10,0,40,790,37,4,2,5,
1,0,Soup,O'Charley's,,,,,190,7,0,0,15,790,20,2,0,13,
1,0,Soup,Olive Garden,,,,,220,15,7,0,40,790,15,2,2,7,
1,0,Soup,Olive Garden,,,,,220,15,7,0,40,790,15,2,2,7,
1,0,Toppings & Ingredients,On The Border,,,,,460,48,6,0,45,790,5,0,4,3,
1,0,Pizza,Papa Murphy's,,,,,320,13,6,0,40,790,34,3,5,12,
1,0,Pizza,Papa Murphy's,,,,,280,14,6,0,35,790,26,1,3,9,
1,0,Fried Potatoes,Quiznos,,,,,320,19,7,,25,790,25,0,1,11,
1,0,Entrees,Romano's Macaroni & Grill,,,,,360,14,4,0,70,790,45,3,5,16,
1,0,Appetizers & Sides,The Cheesecake Factory,,,,,630,37,9,0,10,790,66,6,15,8,
1,0,Entrees,The Cheesecake Factory,,,,,630,60,17,1,670,790,2,0,1,22,
1,0,Salads,The Cheesecake Factory,,,,,550,47,9,0,25,790,24,3,14,4,
1,0,Appetizers & Sides,Portillo's,,,,,350,8,2,0,6,789,62,2,7,6,
1,0,Entrees,Big Boy/Frisch's Big Boy,,,,,690,37,10,0,25,780,77,5,4,15,
1,0,Salads,Bob Evans,,,,,310,16,6,0,65,780,20,4,12,24,
0,1,Appetizers & Sides,Bob Evans,,,,,210,13,7,0,30,780,19,2,2,3,
0,1,Toppings & Ingredients,Bob Evans,,,,,310,16,6,0,65,780,20,4,12,24,
1,0,Sandwiches,Burger King,,,,,450,30,5,1,30,780,34,2,5,12,
1,0,Entrees,California Pizza Kitchen,,,,,540,32,4.5,0,50,780,39,9,10,28,
0,1,Appetizers & Sides,Chili's,,,,,350,18,3,0,50,780,24,1,0,22,
1,0,Toppings & Ingredients,Famous Dave's,,,,,190,7,1.5,0,35,780,11,0,0,20,
1,0,Pizza,Papa John's,,,,,340,16,6,,30,780,36,2,3,11,
1,0,Pizza,Papa John's,,,,,320,13,5,,30,780,37,2,3,12,
1,0,Pizza,Papa Murphy's,,,,,270,11,6,0,45,780,28,1,2,12,
0,1,Desserts,Portillo's,,,,,720,37,11,0,119,780,86,4,64,6,
1,0,Sandwiches,Quiznos,,,,,340,16,5,0,150,780,29,3,1,,
1,0,Appetizers & Sides,Romano's Macaroni & Grill,,,,,480,40,24,1.5,115,780,21,2,3,12,
0,1,Entrees,Shake Shack,,,,,300,19,3.5,0,50,780,15,0,1,17,
1,0,Entrees,Steak 'N Shake,,,,,890,59,10,0,90,780,63,4,6,25,
1,0,Sandwiches,Waffle House,,,,,270,13.5,4,0,30,780,26,1,3,12,
1,0,Sandwiches,Waffle House,,,,,275,13.5,4,0,30,780,27,1,4,12,
1,0,Entrees,Whataburger,,,,,390,19,2.5,0,75,780,25,2,1,30,
0,1,Salads,Whataburger,,,,,380,12,7,0,110,780,38,6,27,33,
1,0,Toppings & Ingredients,BJ's Restaurant & Brewhouse,,,,,170,13,7,0,37,777,0,7,0,0,
1,0,Soup,BJ's Restaurant & Brewhouse,,,,,300,9,1,0,0,775,42,10,4,13,
1,0,Toppings & Ingredients,Applebee's,,,,,190,2.5,1,0,150,770,0,0,0,40,
1,0,Fried Potatoes,Big Boy/Frisch's Big Boy,,,,,690,52,9,0,0,770,57,7,0,3,
0,1,Sandwiches,Bob Evans,,,,,280,15,7,0,30,770,26,1,4,10,
1,0,Toppings & Ingredients,Buffalo Wild Wings,,,,,90,0,0,0,0,770,22,0,19,1,
0,1,Toppings & Ingredients,Buffalo Wild Wings,,,,,90,0,0,0,0,770,22,0,19,1,
0,1,Sandwiches,Burger King,,,,,490,32,6,0,40,770,37,2,5,14,
1,0,Sandwiches,Casey's General Store,,,,,650,43,10,0.5,55,770,47.3,2,9.7,18,
0,1,Toppings & Ingredients,Checker's Drive-In/ Rally's,,,,,10,0,0,0,0,770,1,1,0,0,
1,0,Appetizers & Sides,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,250,11,3.5,0,10,770,31,7,15,4,
1,0,Entrees,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,700,46,24,1,95,770,55,3,6,16,
1,0,Pizza,Chili's,,,,,500,33,14,1,45,770,34,2,3,17,
0,1,Beverages,Chili's,,,,,320,0,0,0,0,770,48,0,43,0,
1,0,Toppings & Ingredients,Hooter's,,,,,240,20,4,0,0,770,0,0,0,0,
1,0,Toppings & Ingredients,Hooter's,,,,,160,6,0,0,0,770,24,0,24,0,
1,0,Sandwiches,Jimmy John's,,,,,300,15,4,0,35,770,25,2,2,15,
1,0,Toppings & Ingredients,Little Caesar's,,,,,110,8,2.5,0,10,770,7,0,2,4,
1,0,Burgers,O'Charley's,,,,,370,24,7,1,55,770,23,1,7,14,
1,0,Salads,Olive Garden,,,,,150,10,1.5,0,,770,13,2,4,3,
0,1,Entrees,Olive Garden,,,,,260,6,0,0,50,770,47,4,5,6,
0,1,Appetizers & Sides,Papa John's,,,,,270,10,2,,60,770,21,1,1,16,
1,0,Pizza,Papa Murphy's,,,,,300,12,6,0,30,770,35,2,5,9,
1,0,Pizza,Papa Murphy's,,,,,270,14,6,0,40,770,24,1,3,10,
1,0,Entrees,Romano's Macaroni & Grill,,,,,470,24,14,0.5,120,770,42,1,4,20,
0,1,Beverages,Shake Shack,,,,,920,47,28,1.5,260,770,111,4,97,21,
1,0,Sandwiches,Taco Bell,,,,,340,14,3.5,0,95,770,44,3,3,9,
1,0,Sandwiches,Taco Bell,,,,,350,17,6,0,105,770,38,2,3,10,
1,0,Beverages,The Cheesecake Factory,,,,,1630,90,50,3,235,770,182,2,134,26,
1,0,Appetizers & Sides,Waffle House,,,,,390,36,12,0,70,770,1,0,0,15,
1,0,Appetizers & Sides,Waffle House,,,,,150,6,2,0,10,770,15,4,3,10,
1,0,Burgers,Waffle House,,,,,515,37,15,0.5,45,770,30,2,5,14,
1,0,Sandwiches,Waffle House,,,,,390,25.5,8,0,50,770,27,1,3,14,
1,0,Salads,Whataburger,,,,,290,12,7,0,110,770,12,6,4,34,
1,0,Toppings & Ingredients,Whataburger,,,,,50,0,0,0,0,770,13,1,5,1,
0,1,Sandwiches,Portillo's,,,,,400,17,4,0,80,769,36,1,8,26,
1,0,Toppings & Ingredients,Moe's Southwest Grill,,,,,100,16,8,0,68,768,4,0,4,28,
1,0,Entrees,Big Boy/Frisch's Big Boy,,,,,850,53,11,1,45,760,70,5,4,18,
1,0,Salads,Bob Evans,,,,,410,20,7,0,50,760,40,5,5,18,
1,0,Entrees,California Pizza Kitchen,,,,,820,53,28,1.5,160,760,66,4,5,21,
1,0,Appetizers & Sides,Checker's Drive-In/ Rally's,,,,,350,23,7,0,180,760,2,0,0,35,
1,0,Desserts,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,1390,77,42,1.5,160,760,157,6,115,16,
1,0,Desserts,Famous Dave's,,,,,1100,31,18,0,45,760,193,6,145,15,
1,0,Entrees,Longhorn Steakhouse,,,,,450,26,6,0,75,760,24,0,2,30,
1,0,Entrees,Longhorn Steakhouse,,,,,450,26,6,0,75,760,24,0,2,30,
1,0,Burgers,Longhorn Steakhouse,,,,,680,36,16,2,150,760,40,2,3,47,
0,1,Toppings & Ingredients,On The Border,,,,,300,28,11,0,70,760,2,0,0,14,
1,0,Pizza,Papa Murphy's,,,,,270,10,5,0,35,760,32,,9,10,
1,0,Pizza,Papa Murphy's,,,,,270,13,5,0,40,760,25,1,2,12,
1,0,Pizza,Papa Murphy's,,,,,390,19,8,0,45,760,37,1,4,11,
1,0,Sandwiches,Quiznos,,,,,360,19,6,0,145,760,27,3,1,,
1,0,Sandwiches,Sonic,,,,,320,20,8,1,35,760,23,1,2,11,
1,0,Appetizers & Sides,Yard House,,,,,420,22,3,0,0,760,52,4,6,5,
1,0,Toppings & Ingredients,Moe's Southwest Grill,,,,,148,16,6,0,154,758,4,0,0,38,
1,0,Pizza,BJ's Restaurant & Brewhouse,,,,,300,11,5,0,24,756,37,2,2,12,
1,0,Pizza,BJ's Restaurant & Brewhouse,,,,,300,9,4,0,20,752,41,2,6,12,
1,0,Appetizers & Sides,Big Boy/Frisch's Big Boy,,,,,190,10,3.5,0,,750,23,2,2,3,
1,0,Appetizers & Sides,Big Boy/Frisch's Big Boy,,,,,400,36,12,0,65,750,4,0,0,14,
1,0,Soup,California Pizza Kitchen,,,,,270,20,6,0,35,750,20,2,13,3,
1,0,Baked Goods,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,1310,85,37,7,0,750,119,6,28,21,
1,0,Entrees,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,440,26,6,0,70,750,38,3,16,13,
1,0,Entrees,Chili's,,,,,460,30,13,0,55,750,29,1,1,17,
1,0,Soup,Chili's,,,,,320,24,13,1,95,750,18,1,6,11,
1,0,Sandwiches,Culver's,,,,,600,34,8,0,88,750,50,1,6,26,
0,1,Sandwiches,Dairy Queen,,,,,410,25,9,0,190,750,18,1,1,13,
1,0,Sandwiches,Firehouse Subs,,,,,260,8,2.5,,30,750,30,1,9,18,
1,0,Toppings & Ingredients,Hooter's,,,,,160,16,3,0,10,750,2,0,0,0,
0,1,Toppings & Ingredients,Papa John's,,,,,30,1.5,0,,15,750,0,0,0,4,
1,0,Pizza,Papa Murphy's,,,,,240,13,6,0,40,750,19,0,3,12,
1,0,Fried Potatoes,Red Robin,,,,,460,23,21,0,0,750,59,8,21,4,
1,0,Appetizers & Sides,TGI Friday's,,,,,510,26,4.5,0,5,750,61,4,15,6,
1,0,Desserts,The Cheesecake Factory,,,,,1250,82,43,2,245,750,118,5,94,18,
1,0,Desserts,The Cheesecake Factory,,,,,1240,73,43,2.5,300,750,130,2,107,15,
1,0,Entrees,The Cheesecake Factory,,,,,360,16,6,1,60,750,30,0,6,22,
1,0,Appetizers & Sides,The Cheesecake Factory,,,,,500,37,7,0,155,750,22,1,3,19,
1,0,Entrees,The Cheesecake Factory,,,,,950,56,27,1.5,135,750,108,5,76,8,
1,0,Burgers,Whataburger,,,,,310,11,3,0,20,750,37,2,6,14,
1,0,Toppings & Ingredients,BJ's Restaurant & Brewhouse,,,,,410,25,5,0,117,742,6,0,0,40,
0,1,Beverages,Portillo's,,,,,850,25,10,0,89,741,138,2,114,13,
1,0,Desserts,Big Boy/Frisch's Big Boy,,,,,610,35,14,0,20,740,67,4,18,5,
1,0,Desserts,Buffalo Wild Wings,,,,,780,33,15,0,55,740,115,1,85,11,
1,0,Sandwiches,Burger King,,,,,390,21,3.5,0,30,740,37,2,6,12,
0,1,Salads,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,530,34,6,0,80,740,21,10,7,38,
0,1,Salads,Cheddar's Casual Café / Cheddar's Scratch Kitchen,,,,,530,34,6,0,80,740,21,10,7,38,
0,1,Toppings & Ingredients,Chili's,,,,,290,23,12,1,45,740,8,0,4,11,
1,0,Sandwiches,Culver's,,,,,410,13,6,1,140,740,40,1,8,31,
1,0,Toppings & Ingredients,Firehouse Subs,,,,,390,4.5,0.5,,0,740,73,5,8,14,
1,0,Entrees,Longhorn Steakhouse,,,,,820,56,21,0,255,740,16,1,15,62,
1,0,Toppings & Ingredients,Olive Garden,,,,,240,26,4.5,0,15,740,2,0,,1,
1,0,Sandwiches,On The Border,,,,,190,7,3.5,0,30,740,18,1,1,12,
1,0,Entrees,On The Border,,,,,270,14,5,0,45,740,19,2,1,16,
0,1,Sandwiches,On The Border,,,,,190,7,3.5,0,30,740,18,1,1,12,
1,0,Pizza,Papa John's,,,,,240,8,3.5,,30,740,30,1,8,12,
1,0,Pizza,Papa John's,,,,,250,8,3.5,,30,740,32,1,9,12,
1,0,Pizza,Papa Murphy's,,,,,290,13,6,0,35,740,29,1,3,9,
1,0,Toppings & Ingredients,Romano's Macaroni & Grill,,,,,430,39,10,0,75,740,2,1,0,17,
1,0,Fried Potatoes,Shake Shack,,,,,470,22,4.5,0,15,740,63,7,1,6,
1,0,Salads,The Capital Grille,,,,,470,34,4.5,0,170,740,21,9,10,25,
1,0,Desserts,The Cheesecake Factory,,,,,1380,98,58,3.5,370,740,114,1,87,15,
1,0,Appetizers & Sides,Waffle House,,,,,110,2.5,1,0,30,740,7,0,5,15,
1,0,Sandwiches,Whataburger,,,,,310,12,4.5,0,220,740,34,1,5,15,
1,0,Burgers,Whataburger,,,,,300,11,3,0,20,740,35,1,5,14,
1,0,Entrees,Dickey's Barbeque,,,,,512,26,5.8,0,68,736,44,3.2,7.6,25,
1,0,Pizza,BJ's Restaurant & Brewhouse,,,,,290,10,4,0,17,733,38,2,3,11,
1,0,Fried Potatoes,Big Boy/Frisch's Big Boy,,,,,330,21,3.5,0,0,730,34,4,0,4,
1,0,Entrees,Big Boy/Frisch's Big Boy,,,,,730,15,8,0,55,730,140,2,71,9,
0,1,Toppings & Ingredients,Bob Evans,,,,,180,2,0.5,0,75,730,14,0,6,28,
1,0,Fried Potatoes,Buffalo Wild Wings,,,,,420,11,4.5,0.5,10,730,78,6,0,4,
1,0,Sandwiches,Burger King,,,,,340,18,8,0,185,730,30,1,4,13,
0,1,Entrees,California Pizza Kitchen,,,,,480,24,9,0,45,730,54,4,6,13,
1,0,Toppings & Ingredients,Checker's Drive-In/ Rally's,,,,,10,0,0,0,0,730,1,1,0,0,
1,0,Toppings & Ingredients,Firehouse Subs,,,,,280,21,9,,80,730,0,0,0,21,
1,0,Toppings & Ingredients,Firehouse Subs,,,,,100,1.5,0,,30,730,4,0,2,19,
1,0,Toppings & Ingredients,Firehouse Subs,,,,,160,3,1,,50,730,0,0,0,24,
1,0,Entrees,IHOP,,,,,340,11,2.5,0,70,730,31,,25,30,
1,0,Burgers,In-N-Out,,,,,310,10,4,0,35,730,41,3,10,16,
1,0,Sandwiches,Krystal,,,,,410,32,11,0,255,730,16,1,2,19,
1,0,Appetizers & Sides,O'Charley's,,,,,200,1,0,0,0,730,50,6,6,8,
1,0,Toppings & Ingredients,Olive Garden,,,,,240,12,1.5,0,50,730,14,1,,20,
1,0,Pizza,Papa Murphy's,,,,,180,13,7,0,40,730,4,0,3,11,
0,1,Appetizers & Sides,Romano's Macaroni & Grill,,,,,380,21,4,0,0,730,40,4,2,8,
1,0,Entrees,Sonic,,,,,260,12,1,0,60,730,16,2,0,21,
1,0,Baked Goods,The Cheesecake Factory,,,,,330,5,2.5,0,0,730,64,2,8,10,
1,0,Salads,The Cheesecake Factory,,,,,530,46,9,0,30,730,20,3,10,5,
0,1,Fried Potatoes,Wendy's,,,,,450,30,6,0,0,730,41,4,0,5,15
1,0,Toppings & Ingredients,Moe's Southwest Grill,,,,,90,8,0,0,60,728,4,,0,20,
0,1,Pizza,BJ's Restaurant & Brewhouse,,,,,280,10,4,0,20,723,37,2,3,11,
1,0,Desserts,BJ's Restaurant & Brewhouse,,,,,730,28,15,0,63,722,110,1,88,8,
1,0,Desserts,BJ's Restaurant & Brewhouse,,,,,730,28,15,0,63,722,110,1,88,8,
1,0,Appetizers & Sides,Applebee's,,,,,260,11,2.5,0,,720,37,4,3,5,
0,1,Toppings & Ingredients,Applebee's,,,,,130,1.5,0,0,0,720,28,,23,1,
1,0,Burgers,Big Boy/Frisch's Big Boy,,,,,660,47,12,1.5,85,720,31,1,4,24,
1,0,Entrees,Bob Evans,,,,,660,17,6,0,210,720,107,5,45,20,
0,1,Appetizers & Sides,Bob Evans,,,,,370,12,4.5,0,10,720,58,2,15,6,
0,1,Baked Goods,Bob Evans,,,,,220,11,7,0,0,720,26,,2,4,
0,1,Baked Goods,Bob Evans,,,,,220,11,7,0,0,720,26,,2,4,
1,0,Toppings & Ingredients,Buffalo Wild Wings,,,,,70,0,0,0,0,720,15,0,12,2,
1,0,Toppings & Ingredients,Buffalo Wild Wings,,,,,10,0,0,0,0,720,3,0,1,0,
1,0,Toppings & Ingredients,Buffalo Wild Wings,,,,,260,26,5,0,20,720,4,0,2,2,
0,1,Toppings & Ingredients,Buffalo Wild Wings,,,,,10,0,0,0,0,720,3,0,1,0,
