restaurant,calories,total_fat,cholesterol,sodium,carbohydrates,dietary_fiber,sugar,protein,cuisine
Sonic,620,41.0,70,3260,38,5.0,2,24.0,snack
Sonic,940,62.0,105,4940,59,8.0,3,37.0,snack
Sonic,640,28.0,55,2780,73,5.0,36,24.0,snack
Sonic,980,43.0,90,4230,111,7.0,54,37.0,snack
Sonic,70,0.0,0,25,20,0.0,20,0.0,snack
Sonic,110,0.0,0,45,31,0.0,41,0.0,snack
Sonic,170,0.0,0,65,45,0.0,45,0.0,snack
Sonic,250,0.0,0,100,68,0.0,68,0.0,snack
Sonic,340,0.0,0,135,92,0.0,92,0.0,snack
Sonic,70,0.0,0,25,16,0.0,16,0.0,snack
Sonic,100,0.0,0,45,26,0.0,26,0.0,snack
Sonic,150,0.0,0,65,37,0.0,37,0.0,snack
Sonic,230,0.0,0,100,56,0.0,56,0.0,snack
Sonic,310,0.0,0,135,76,0.0,76,0.0,snack
Sonic,80,0.0,0,25,21,0.0,21,0.0,snack
Sonic,130,0.0,0,45,33,0.0,33,0.0,snack
Sonic,190,0.0,0,65,48,0.0,48,0.0,snack
Sonic,280,0.0,0,100,73,0.0,73,0.0,snack
Sonic,380,0.0,0,135,99,0.0,99,0.0,snack
Sonic,0,0.0,0,5,1,0.0,0,0.0,snack
Sonic,0,0.0,0,5,1,0.0,0,0.0,snack
Sonic,5,0.0,0,15,1,0.0,0,0.0,snack
Sonic,5,0.0,0,20,2,0.0,0,0.0,snack
Sonic,10,0.0,0,30,2,0.0,0,0.0,snack
Sonic,15,0.0,0,10,3,0.0,2,0.0,snack
Sonic,15,0.0,0,15,3,0.0,2,0.0,snack
Sonic,20,0.0,0,20,3,0.0,2,0.0,snack
Sonic,25,0.0,0,35,4,0.0,2,0.0,snack
Sonic,30,0.0,0,45,4,0.0,2,0.0,snack
Sonic,20,0.0,0,0,5,0.0,5,0.0,snack
Sonic,70,0.0,0,10,16,0.0,16,0.0,snack
Sonic,90,0.0,0,10,22,0.0,21,0.0,snack
Sonic,0,0.0,0,0,1,0.0,0,0.0,snack
Sonic,5,0.0,0,0,2,0.0,1,0.0,snack
Sonic,10,0.0,0,0,3,0.0,1,0.0,snack
Sonic,0,0.0,0,0,1,0.0,0,0.0,snack
Sonic,5,0.0,0,0,1,0.0,0,0.0,snack
Sonic,5,0.0,0,0,2,0.0,0,0.0,snack
Sonic,5,0.0,0,0,2,0.0,0,0.0,snack
Sonic,0,0.0,0,5,1,0.0,0,0.0,snack
Sonic,0,0.0,0,5,1,0.0,0,0.0,snack
Sonic,0,0.0,0,15,1,0.0,0,0.0,snack
Sonic,5,0.0,0,20,2,0.0,0,0.0,snack
Sonic,10,0.0,0,30,2,0.0,0,0.0,snack
Sonic,0,0.0,0,5,0,0.0,0,0.0,snack
Sonic,0,0.0,0,5,0,0.0,0,0.0,snack
Sonic,0,0.0,0,10,1,0.0,0,0.0,snack
Sonic,5,0.0,0,20,1,0.0,0,0.0,snack
Sonic,5,0.0,0,25,1,0.0,0,0.0,snack
Sonic,45,0.0,0,40,13,0.0,13,0.0,snack
Sonic,0,0.0,0,5,0,0.0,0,0.0,snack
Sonic,0,0.0,0,5,0,0.0,0,0.0,snack
Sonic,5,0.0,0,15,1,0.0,0,0.0,snack
Sonic,5,0.0,0,20,1,0.0,0,0.0,snack
Sonic,5,0.0,0,25,1,0.0,0,0.0,snack
Sonic,0,0.0,0,0,0,0.0,0,0.0,snack
Sonic,110,11.0,10,230,1,0.0,1,0.0,snack
Sonic,540,26.0,45,1390,58,4.0,12,18.0,snack
Sonic,670,28.0,60,3170,78,5.0,37,25.0,snack
Sonic,1020,44.0,90,4820,118,7.0,55,39.0,snack
Sonic,530,27.0,65,210,65,1.0,51,7.0,snack
Sonic,800,41.0,100,330,97,2.0,75,11.0,snack
Sonic,1060,54.0,135,430,127,2.0,98,15.0,snack
Sonic,1540,80.0,210,680,183,3.0,138,22.0,snack
Sonic,480,31.0,55,250,44,1.0,31,8.0,snack
Sonic,710,43.0,100,380,70,1.0,48,12.0,snack
Sonic,940,59.0,125,520,87,2.0,58,17.0,snack
Sonic,1490,97.0,190,860,132,4.0,87,29.0,snack
Sonic,590,35.0,55,370,60,2.0,40,9.0,snack
Sonic,820,48.0,100,500,86,2.0,57,12.0,snack
Sonic,1130,67.0,125,740,116,3.0,75,18.0,snack
Sonic,1720,106.0,190,1130,168,5.0,107,30.0,snack
Sonic,510,21.0,40,1390,65,3.0,14,14.0,snack
Sonic,780,54.0,95,1820,36,1.0,7,38.0,snack
Sonic,590,30.0,45,370,72,1.0,42,7.0,snack
Sonic,600,35.0,55,330,64,1.0,45,6.0,snack
Sonic,830,47.0,90,490,91,1.0,62,9.0,snack
Sonic,1130,64.0,125,650,123,2.0,85,13.0,snack
Sonic,1660,95.0,195,950,181,2.0,124,20.0,snack
Starbucks,280,1.5,0,620,56,2.0,2,9.0,snack
Starbucks,250,14.0,45,300,26,1.0,4,5.0,snack
Starbucks,330,15.0,70,270,43,1.0,21,4.0,snack
Starbucks,480,27.0,20,410,56,1.0,30,5.0,snack
Starbucks,300,18.0,50,300,34,2.0,11,5.0,snack
Starbucks,120,4.5,15,95,18,0.0,8,2.0,snack
Starbucks,360,12.0,20,590,47,1.0,2,15.0,snack
Starbucks,470,28.0,75,770,37,3.0,17,20.0,snack
Starbucks,110,4.0,15,100,10,0.0,10,7.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,110,1.5,5,40,23,0.0,23,2.0,snack
Starbucks,370,16.0,50,160,43,4.0,37,14.0,snack
Starbucks,15,0.0,0,10,2,0.0,0,1.0,snack
Starbucks,430,18.0,50,240,54,0.0,53,15.0,snack
Starbucks,380,16.0,50,230,55,0.0,54,4.0,snack
Starbucks,230,3.0,10,230,46,0.0,45,3.0,snack
Starbucks,290,14.0,35,190,36,2.0,33,5.0,snack
Starbucks,440,19.0,45,260,64,2.0,59,6.0,snack
Starbucks,370,15.0,45,220,54,1.0,51,5.0,snack
Starbucks,380,16.0,50,250,53,0.0,52,5.0,snack
Starbucks,50,2.0,10,50,5,0.0,5,4.0,snack
Starbucks,80,3.0,15,80,8,0.0,8,5.0,snack
Starbucks,130,5.0,20,130,13,0.0,13,9.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,80,1.0,5,30,17,0.0,17,2.0,snack
Starbucks,170,2.0,10,65,35,0.0,35,4.0,snack
Starbucks,230,3.0,10,80,46,0.0,46,5.0,snack
Starbucks,190,9.0,25,65,21,2.0,18,6.0,snack
Starbucks,280,12.0,35,105,32,3.0,27,10.0,snack
Starbucks,450,18.0,55,200,54,5.0,46,17.0,snack
Starbucks,5,0.0,0,5,1,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,1,0.0,0,1.0,snack
Starbucks,15,0.0,0,15,3,0.0,0,1.0,snack
Starbucks,230,11.0,30,125,27,0.0,27,7.0,snack
Starbucks,340,15.0,40,190,41,0.0,40,11.0,snack
Starbucks,530,21.0,60,310,68,0.0,67,19.0,snack
Starbucks,280,11.0,35,160,44,0.0,43,3.0,snack
Starbucks,410,15.0,45,230,64,0.0,0,4.0,snack
Starbucks,510,16.0,50,310,85,0.0,83,6.0,snack
Starbucks,260,11.0,35,160,38,0.0,37,3.0,snack
Starbucks,470,17.0,55,310,73,0.0,72,6.0,snack
Starbucks,160,2.5,10,160,31,0.0,31,3.0,snack
Starbucks,410,20.0,50,270,51,2.0,47,7.0,snack
Starbucks,320,14.0,35,190,46,2.0,42,4.0,snack
Starbucks,560,22.0,50,350,86,3.0,79,8.0,snack
Starbucks,250,10.0,30,160,36,1.0,35,4.0,snack
Starbucks,470,17.0,50,300,71,2.0,67,7.0,snack
Starbucks,260,12.0,35,170,35,0.0,35,4.0,snack
Starbucks,470,18.0,55,330,68,0.0,68,7.0,snack
Starbucks,280,12.0,35,180,40,0.0,40,4.0,snack
Starbucks,170,0.0,0,15,44,0.0,39,0.0,snack
Starbucks,280,0.0,0,25,69,0.0,62,0.0,snack
Starbucks,290,1.0,45,400,33,1.0,11,7.0,snack
Starbucks,150,8.0,10,60,21,1.0,16,2.0,snack
Starbucks,360,18.0,60,220,47,2.0,31,6.0,snack
Starbucks,500,27.0,225,960,43,2.0,8,21.0,snack
Starbucks,520,27.0,20,630,51,6.0,30,20.0,snack
Starbucks,360,18.0,155,720,35,1.0,2,19.0,snack
Starbucks,270,1.0,0,370,58,3.0,11,9.0,snack
Starbucks,320,17.0,65,490,28,1.0,5,14.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,80,0.0,0,10,18,1.0,16,0.0,snack
Starbucks,100,0.0,0,15,23,1.0,21,0.0,snack
Starbucks,140,0.0,0,20,33,1.0,31,0.0,snack
Starbucks,380,17.0,70,350,54,2.0,22,6.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,140,2.5,0,65,28,1.0,25,1.0,snack
Starbucks,110,2.0,0,50,22,1.0,19,0.0,snack
Starbucks,270,5.0,0,130,55,2.0,50,1.0,snack
Starbucks,200,4.0,0,95,40,1.0,36,1.0,snack
Starbucks,120,0.0,0,10,30,0.0,27,0.0,snack
Starbucks,100,0.0,0,10,24,0.0,22,0.0,snack
Starbucks,90,8.0,0,210,5,4.0,0,1.0,snack
Starbucks,300,20.0,215,680,9,0.0,2,19.0,snack
Starbucks,170,8.0,25,470,11,0.0,3,12.0,snack
Starbucks,520,27.0,70,1040,47,4.0,1,21.0,snack
Starbucks,450,19.0,100,300,63,1.0,40,6.0,snack
Starbucks,290,15.0,45,240,39,1.0,28,3.0,snack
Starbucks,300,16.0,0,15,35,4.0,20,5.0,snack
Starbucks,380,8.0,25,35,77,0.0,70,1.0,snack
Starbucks,310,7.0,25,30,60,0.0,54,1.0,snack
Starbucks,220,6.0,20,20,40,0.0,36,0.0,snack
Starbucks,540,22.0,60,330,69,0.0,68,19.0,snack
Starbucks,240,11.0,30,130,28,0.0,28,8.0,snack
Starbucks,350,15.0,45,200,41,0.0,41,12.0,snack
Starbucks,440,19.0,55,260,55,0.0,55,15.0,snack
Starbucks,240,11.0,30,130,28,0.0,28,8.0,snack
Starbucks,180,9.0,35,90,20,0.0,19,6.0,snack
Starbucks,260,10.0,40,240,25,0.0,25,17.0,snack
Starbucks,160,6.0,25,150,15,0.0,15,10.0,snack
Starbucks,100,4.0,15,95,10,0.0,10,7.0,snack
Starbucks,200,8.0,30,190,19,0.0,19,13.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,25,0.0,0,0,4,0.0,0,2.0,snack
Starbucks,20,0.0,0,0,3,0.0,0,1.0,snack
Starbucks,190,6.0,20,120,26,0.0,25,8.0,snack
Starbucks,310,9.0,35,190,44,0.0,42,13.0,snack
Starbucks,15,0.0,0,0,2,0.0,0,1.0,snack
Starbucks,120,4.0,15,80,16,0.0,15,5.0,snack
Starbucks,250,7.0,25,150,35,0.0,33,10.0,snack
Starbucks,400,17.0,45,180,47,3.0,40,16.0,snack
Starbucks,150,6.0,15,70,19,1.0,16,6.0,snack
Starbucks,320,14.0,35,150,38,2.0,33,13.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,320,9.0,35,200,46,0.0,44,15.0,snack
Starbucks,200,5.0,20,125,28,0.0,27,9.0,snack
Starbucks,130,3.5,15,80,18,0.0,17,6.0,snack
Starbucks,250,6.0,25,150,37,0.0,35,12.0,snack
Starbucks,520,25.0,50,220,55,2.0,50,19.0,snack
Starbucks,190,9.0,20,80,21,1.0,18,7.0,snack
Starbucks,380,18.0,35,160,40,1.0,36,13.0,snack
Starbucks,310,15.0,30,130,33,1.0,30,11.0,snack
Starbucks,180,9.0,30,120,14,0.0,13,9.0,snack
Starbucks,290,15.0,45,200,24,0.0,22,15.0,snack
Starbucks,110,6.0,15,75,9,0.0,8,6.0,snack
Starbucks,190,9.0,30,85,22,0.0,21,6.0,snack
Starbucks,420,16.0,60,210,54,0.0,51,15.0,snack
Starbucks,340,14.0,50,160,43,0.0,40,12.0,snack
Starbucks,230,12.0,35,160,19,0.0,18,12.0,snack
Starbucks,250,9.0,40,220,24,0.0,23,16.0,snack
Starbucks,150,6.0,25,135,15,0.0,14,10.0,snack
Starbucks,100,3.5,15,85,10,0.0,9,6.0,snack
Starbucks,190,7.0,30,170,19,0.0,18,13.0,snack
Starbucks,500,15.0,55,430,76,0.0,60,15.0,snack
Starbucks,310,11.0,40,250,46,0.0,36,9.0,snack
Starbucks,410,14.0,50,340,61,0.0,48,12.0,snack
Starbucks,220,8.0,30,160,31,0.0,24,5.0,snack
Starbucks,220,11.0,35,150,18,0.0,17,12.0,snack
Starbucks,170,9.0,25,115,14,0.0,13,9.0,snack
Starbucks,290,15.0,45,200,24,0.0,22,15.0,snack
Starbucks,110,5.0,15,70,9,0.0,8,6.0,snack
Starbucks,190,0.0,0,30,46,2.0,41,0.0,snack
Starbucks,210,0.0,0,20,51,1.0,48,0.0,snack
Starbucks,110,0.0,0,10,27,1.0,24,0.0,snack
Starbucks,290,0.0,0,25,71,2.0,65,1.0,snack
Starbucks,140,0.0,0,15,35,1.0,32,0.0,snack
Starbucks,280,0.5,0,25,68,1.0,61,1.0,snack
Starbucks,200,0.0,0,20,49,1.0,45,1.0,snack
Starbucks,110,0.0,0,10,27,0.0,24,0.0,snack
Starbucks,140,0.0,0,15,34,1.0,31,0.0,snack
Starbucks,130,0.0,0,20,31,0.0,28,0.0,snack
Starbucks,180,0.5,0,25,44,1.0,39,1.0,snack
Starbucks,70,0.0,0,10,18,0.0,15,0.0,snack
Starbucks,90,0.0,0,15,22,0.0,19,0.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,0,0,0.0,0,1.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,5,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,110,5.0,15,20,14,0.0,14,1.0,snack
Starbucks,200,11.0,35,35,23,0.0,23,2.0,snack
Starbucks,90,5.0,15,20,9,0.0,9,1.0,snack
Starbucks,220,11.0,35,40,28,0.0,0,2.0,snack
Starbucks,5,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,60,2.0,10,65,5,0.0,5,4.0,snack
Starbucks,70,2.5,10,80,6,0.0,6,5.0,snack
Starbucks,35,1.5,5,40,3,0.0,3,2.0,snack
Starbucks,25,1.0,5,30,2,0.0,2,2.0,snack
Starbucks,300,11.0,40,220,43,0.0,33,6.0,snack
Starbucks,520,17.0,60,420,81,0.0,62,11.0,snack
Starbucks,400,16.0,55,290,56,0.0,44,8.0,snack
Starbucks,240,12.0,40,90,29,0.0,27,6.0,snack
Starbucks,420,18.0,60,160,55,0.0,51,12.0,snack
Starbucks,300,13.0,45,115,38,0.0,35,8.0,snack
Starbucks,180,6.0,25,160,18,0.0,15,12.0,snack
Starbucks,100,3.5,15,90,10,0.0,9,6.0,snack
Starbucks,280,13.0,25,120,30,1.0,26,10.0,snack
Starbucks,130,4.5,20,115,13,0.0,11,8.0,snack
Starbucks,210,10.0,20,95,23,1.0,20,8.0,snack
Starbucks,390,18.0,40,170,41,1.0,37,14.0,snack
Starbucks,290,15.0,45,200,24,0.0,22,15.0,snack
Starbucks,150,8.0,25,105,12,0.0,11,8.0,snack
Starbucks,210,11.0,35,150,17,0.0,16,11.0,snack
Starbucks,220,11.0,35,160,19,0.0,16,12.0,snack
Starbucks,110,6.0,20,80,10,0.0,8,6.0,snack
Starbucks,150,8.0,25,110,13,0.0,11,8.0,snack
Starbucks,210,8.0,20,95,26,2.0,22,8.0,snack
Starbucks,380,15.0,35,160,49,4.0,41,14.0,snack
Starbucks,260,10.0,25,115,33,2.0,28,10.0,snack
Starbucks,420,20.0,55,200,49,0.0,48,11.0,snack
Starbucks,450,20.0,55,130,55,6.0,43,14.0,snack
Starbucks,260,13.0,35,80,29,3.0,23,8.0,snack
Starbucks,350,17.0,50,100,38,4.0,30,10.0,snack
Starbucks,15,0.0,0,20,3,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,1,0.0,0,1.0,snack
Starbucks,15,0.0,0,15,2,0.0,0,1.0,snack
Starbucks,180,5.0,20,110,26,0.0,24,7.0,snack
Starbucks,350,9.0,35,200,53,0.0,49,13.0,snack
Starbucks,250,7.0,25,150,37,0.0,34,10.0,snack
Starbucks,510,25.0,75,370,64,0.0,60,7.0,snack
Starbucks,330,18.0,45,210,38,2.0,33,5.0,snack
Starbucks,560,29.0,70,380,68,3.0,61,9.0,snack
Starbucks,420,22.0,70,280,50,0.0,46,5.0,snack
Starbucks,300,16.0,50,200,36,0.0,33,4.0,snack
Starbucks,460,25.0,65,290,52,2.0,46,7.0,snack
Starbucks,250,13.0,35,190,31,0.0,31,5.0,snack
Starbucks,450,20.0,55,360,60,0.0,60,8.0,snack
Starbucks,380,18.0,50,280,49,0.0,49,6.0,snack
Starbucks,590,27.0,65,360,82,3.0,75,8.0,snack
Starbucks,350,17.0,45,200,45,2.0,40,4.0,snack
Starbucks,480,24.0,60,270,62,2.0,55,6.0,snack
Starbucks,490,16.0,50,380,80,0.0,74,6.0,snack
Starbucks,270,11.0,35,190,42,0.0,38,3.0,snack
Starbucks,400,15.0,45,300,64,0.0,58,4.0,snack
Starbucks,290,4.0,10,280,58,0.0,56,4.0,snack
Starbucks,140,1.5,5,140,29,0.0,28,2.0,snack
Starbucks,210,2.5,5,210,43,0.0,42,3.0,snack
Starbucks,330,15.0,50,200,45,0.0,42,4.0,snack
Starbucks,570,24.0,75,380,84,0.0,78,7.0,snack
Starbucks,470,22.0,65,280,65,0.0,60,5.0,snack
Starbucks,190,5.0,20,135,27,0.0,27,9.0,snack
Starbucks,110,3.0,15,80,16,0.0,16,5.0,snack
Starbucks,150,4.0,15,105,21,0.0,21,7.0,snack
Starbucks,80,2.0,10,55,11,0.0,11,4.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,0,0.0,0,0,0,0.0,0,0.0,snack
Starbucks,150,0.0,0,15,37,0.0,34,0.0,snack
Starbucks,80,0.0,0,10,20,0.0,19,0.0,snack
Starbucks,60,0.0,0,5,16,0.0,15,0.0,snack
Starbucks,130,0.0,0,10,32,0.0,30,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,480,28.0,75,220,55,3.0,37,6.0,snack
Starbucks,310,5.0,15,300,60,0.0,59,5.0,snack
Starbucks,510,23.0,55,370,68,3.0,62,9.0,snack
Starbucks,420,17.0,45,260,61,0.0,61,5.0,snack
Starbucks,500,18.0,50,350,77,0.0,76,7.0,snack
Starbucks,270,5.0,20,130,45,0.0,41,10.0,snack
Starbucks,140,3.0,15,75,23,0.0,22,6.0,snack
Starbucks,190,4.0,15,100,30,0.0,28,7.0,snack
Starbucks,480,29.0,165,890,34,1.0,2,18.0,snack
Starbucks,290,8.0,20,840,34,3.0,5,20.0,snack
Starbucks,160,8.0,10,95,21,0.0,16,2.0,snack
Starbucks,370,15.0,45,150,43,4.0,35,14.0,snack
Starbucks,140,5.0,20,120,14,0.0,12,9.0,snack
Starbucks,5,0.0,0,0,1,0.0,0,0.0,snack
Starbucks,30,2.5,10,0,1,0.0,0,1.0,snack
Starbucks,10,0.0,0,0,1,0.0,0,0.0,snack
Starbucks,270,12.0,40,130,33,0.0,31,9.0,snack
Starbucks,35,2.5,10,0,2,0.0,0,1.0,snack
Starbucks,10,0.0,0,0,2,0.0,0,1.0,snack
Starbucks,200,9.0,30,75,22,2.0,18,7.0,snack
Starbucks,290,13.0,40,120,33,3.0,27,11.0,snack
Starbucks,450,18.0,55,190,54,5.0,45,18.0,snack
Starbucks,70,2.5,10,60,7,0.0,6,4.0,snack
Starbucks,100,4.0,15,90,10,0.0,9,7.0,snack
Starbucks,200,8.0,30,180,20,0.0,19,13.0,snack
Starbucks,220,0.0,0,20,55,0.0,50,0.0,snack
Starbucks,15,0.0,0,0,3,0.0,0,2.0,snack
Starbucks,20,0.0,0,0,4,0.0,0,2.0,snack
Starbucks,40,2.5,10,0,3,0.0,0,1.0,snack
Starbucks,45,2.5,10,0,3,0.0,0,1.0,snack
Starbucks,330,14.0,45,250,47,1.0,29,5.0,snack
Starbucks,170,0.0,0,0,41,0.0,37,2.0,snack
Starbucks,180,9.0,35,90,20,0.0,19,6.0,snack
Starbucks,280,12.0,40,140,34,0.0,33,10.0,snack
Starbucks,350,14.0,50,180,44,0.0,43,13.0,snack
Starbucks,430,16.0,60,230,55,0.0,54,16.0,snack
Starbucks,170,0.0,0,10,39,0.0,35,3.0,snack
Starbucks,260,12.0,35,210,35,0.0,32,4.0,snack
Starbucks,380,16.0,50,330,54,0.0,49,5.0,snack
Starbucks,450,18.0,55,410,65,0.0,60,7.0,snack
Starbucks,230,5.0,15,220,44,0.0,24,1.0,snack
Starbucks,170,5.0,0,135,30,1.0,24,3.0,snack
Starbucks,80,2.5,0,60,15,1.0,12,1.0,snack
Starbucks,120,4.0,0,100,22,1.0,18,2.0,snack
Starbucks,210,7.0,0,180,38,2.0,31,3.0,snack
Starbucks,390,14.0,50,230,52,0.0,50,14.0,snack
Starbucks,210,9.0,30,120,26,0.0,25,7.0,snack
Starbucks,300,12.0,40,180,39,0.0,38,11.0,snack
Starbucks,470,16.0,60,300,65,0.0,63,18.0,snack
Starbucks,150,4.0,0,100,28,1.0,16,1.0,snack
Starbucks,230,7.0,0,170,41,2.0,22,2.0,snack
Starbucks,320,10.0,0,230,56,3.0,29,3.0,snack
Starbucks,390,12.0,0,290,68,4.0,35,4.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,1.0,snack
Starbucks,10,0.0,0,5,0,0.0,0,0.0,snack
Starbucks,10,0.0,0,10,0,0.0,0,0.0,snack
